GI3,azoarcus,tistrella,10
GI3,acidovorax,stenotrophomonas,101
GI3,bordetella,klebsiella,1077
GI3,acidovorax,acidovorax,8052
GI3,azoarcus,stenotrophomonas,28
GI3,pseudomonas,xanthomonas,53
GI3,xylella,xylella,112622
GI3,bordetella,serratia,1787
GI3,achromobacter,burkholderia,1030
GI3,aeromonas,stenotrophomonas,267
GI3,comamonas,stenotrophomonas,8
GI3,cupriavidus,stenotrophomonas,483
GI3,castellaniella,xylella,4
GI3,bordetella,hydrogenophaga,14
GI3,burkholderia,tistrella,65
GI3,hydrogenophaga,stenotrophomonas,15
GI3,burkholderia,klebsiella,1412
GI3,castellaniella,castellaniella,3464
IPR014129,acinetobacter,enterobacter,525
IPR014129,yersinia,yersinia,62546
IPR014129,citrobacter,salmonella,2919
IPR014129,pantoea,pantoea,31159
IPR014129,escherichia,raoultella,1277
IPR014129,raoultella,raoultella,19669
IPR014129,acinetobacter,citrobacter,212
IPR014129,enterobacter,enterobacter,538630
IPR014129,escherichia,stenotrophomonas,27
IPR014129,enterobacter,raoultella,32
IPR014129,enterobacter,escherichia,7020
IPR014129,enterobacteriaceae,shigella,5
IPR014129,lelliottia,lelliottia,2693
IPR014129,citrobacter,lelliottia,214
IPR014129,salmonella,shigella,32477
IPR014129,candidatus fukatsuia,candidatus fukatsuia,2972
IPR014129,arsenophonus,arsenophonus,11690
IPR014129,klebsiella,salmonella,153697
IPR014129,enterobacteriaceae,klebsiella,3559
IPR014129,citrobacter,enterobacter,5478
IPR014129,acinetobacter,escherichia,2303
IPR014129,lelliottia,shigella,146
IPR014129,piscirickettsia,salmonella,16
IPR014129,escherichia,lelliottia,590
IPR014129,citrobacter,yersinia,36
IPR014129,klebsiella,lelliottia,522
IPR014129,escherichia,escherichia,98347974
IPR014129,shigella,vibrio,10
IPR014129,klebsiella,stenotrophomonas,12
IPR014129,vibrio,vibrio,56067
IPR014129,citrobacter,raoultella,962
IPR014129,escherichia,yersinia,693
IPR014129,acinetobacter,klebsiella,687936
IPR014129,piscirickettsia,shigella,8125
IPR014129,citrobacter,citrobacter,85761
IPR014129,enterobacter,shigella,790
IPR014129,enterobacter,salmonella,3865
IPR014129,aeromonas,aeromonas,59596
IPR014129,klebsiella,piscirickettsia,136
IPR014129,shigella,stenotrophomonas,4
IPR014129,raoultella,shigella,198
IPR014129,edwardsiella,edwardsiella,1462
IPR014129,escherichia,serratia,51
IPR014129,klebsiella,raoultella,15066
IPR014129,acinetobacter,acinetobacter,2712
IPR014129,salmonella,serratia,3
IPR014129,enterobacter,serratia,82
IPR014129,acinetobacter,salmonella,796
IPR014129,klebsiella,yersinia,2625
IPR014129,citrobacter,escherichia,8873
IPR014129,serratia,serratia,41186
IPR014129,klebsiella,shigella,92927
IPR014129,enterobacter,klebsiella,61681
IPR014129,salmonella,salmonella,9376338
IPR014129,enterobacteriaceae,escherichia,628
IPR014129,shigella,shigella,156722775
IPR014129,citrobacter,klebsiella,36895
IPR014129,citrobacter,shigella,7326
IPR014129,lelliottia,serratia,3
IPR014129,lelliottia,salmonella,588
IPR014129,citrobacter,serratia,365
IPR014129,shewanella,shewanella,34049
IPR014129,acinetobacter,enterobacteriaceae,19
IPR014129,escherichia,klebsiella,637223
IPR014129,salmonella,yersinia,26
IPR014129,legionella,legionella,191786734
IPR014129,enterobacter,lelliottia,781
IPR014129,escherichia,piscirickettsia,472
IPR014129,klebsiella,serratia,2319
IPR014129,enterobacteriaceae,stenotrophomonas,1
IPR014129,rahnella,rahnella,4939
IPR014129,escherichia,salmonella,474917
IPR014129,raoultella,salmonella,578
IPR014129,klebsiella,klebsiella,450732764
IPR014129,aliivibrio,aliivibrio,4070
IPR014129,escherichia,shigella,534193
IPR014129,acinetobacter,yersinia,36
IPR014129,photobacterium,photobacterium,26904
IPR014129,piscirickettsia,piscirickettsia,806331
IPR014129,acinetobacter,shigella,225
IPR014129,citrobacter,piscirickettsia,24
IPR014129,acinetobacter,raoultella,140
ICEEc2,acinetobacter,enterobacter,572
ICEEc2,acinetobacter,proteus,471
ICEEc2,acinetobacter,morganella,246
ICEEc2,escherichia,escherichia,700392
ICEEc2,proteus,veillonella,38
ICEEc2,nitrosomonas,veillonella,2
ICEEc2,serratia,serratia,5142748
ICEEc2,enterobacter,escherichia,7035
ICEEc2,enterobacter,veillonella,100
ICEEc2,nitrosomonas,vibrio,5
ICEEc2,acinetobacter,pseudomonas,36
ICEEc2,klebsiella,pseudomonas,47
ICEEc2,enterobacter,vibrio,458
ICEEc2,serratia,veillonella,184
ICEEc2,proteus,serratia,1233
ICEEc2,providencia,shigella,23139
ICEEc2,acinetobacter,citrobacter,81
ICEEc2,morganella,serratia,225
ICEEc2,shigella,vibrio,20857
ICEEc2,proteus,salmonella,2397
ICEEc2,proteus,pseudomonas,19
ICEEc2,salmonella,vibrio,874
ICEEc2,proteus,providencia,1976
ICEEc2,piscirickettsia,shigella,10159
ICEEc2,proteus,proteus,30862
ICEEc2,pseudomonas,serratia,92
ICEEc2,enterobacter,salmonella,8092
ICEEc2,escherichia,piscirickettsia,849
ICEEc2,klebsiella,piscirickettsia,160
ICEEc2,piscirickettsia,serratia,556
ICEEc2,morganella,vibrio,258
ICEEc2,escherichia,serratia,11377
ICEEc2,acinetobacter,acinetobacter,25672
ICEEc2,salmonella,serratia,9300
ICEEc2,klebsiella,morganella,476
ICEEc2,providencia,vibrio,14832
ICEEc2,citrobacter,escherichia,860
ICEEc2,klebsiella,proteus,1609
ICEEc2,enterobacter,morganella,196
ICEEc2,enterobacter,enterobacter,192021
ICEEc2,klebsiella,shigella,134467
ICEEc2,citrobacter,pseudomonas,5
ICEEc2,citrobacter,citrobacter,5369
ICEEc2,enterobacter,providencia,283
ICEEc2,piscirickettsia,piscirickettsia,84111
ICEEc2,serratia,shigella,141821
ICEEc2,pseudomonas,salmonella,130
ICEEc2,aeromonas,salmonella,11
ICEEc2,citrobacter,klebsiella,181
ICEEc2,citrobacter,shigella,22185
ICEEc2,veillonella,veillonella,759
ICEEc2,klebsiella,nitrosomonas,42
ICEEc2,citrobacter,morganella,32
ICEEc2,acinetobacter,veillonella,62
ICEEc2,nitrosomonas,serratia,47
ICEEc2,pseudomonas,veillonella,2
ICEEc2,klebsiella,serratia,2439
ICEEc2,morganella,veillonella,177
ICEEc2,citrobacter,vibrio,25
ICEEc2,providencia,pseudomonas,9
ICEEc2,nitrosomonas,salmonella,134
ICEEc2,enterobacter,proteus,648
ICEEc2,shigella,veillonella,6134
ICEEc2,enterobacter,serratia,2103
ICEEc2,morganella,salmonella,339
ICEEc2,nitrosomonas,proteus,8
ICEEc2,enterobacter,nitrosomonas,28
ICEEc2,providencia,serratia,603
ICEEc2,piscirickettsia,pseudomonas,8
ICEEc2,morganella,pseudomonas,11
ICEEc2,aeromonas,aeromonas,3800
ICEEc2,citrobacter,providencia,40
ICEEc2,pseudomonas,vibrio,5
ICEEc2,piscirickettsia,vibrio,28
ICEEc2,aliivibrio,shigella,2
ICEEc2,providencia,veillonella,18
ICEEc2,shigella,yersinia,1
ICEEc2,nitrosomonas,piscirickettsia,4
ICEEc2,citrobacter,salmonella,715
ICEEc2,aeromonas,shigella,33
ICEEc2,klebsiella,klebsiella,612546
ICEEc2,piscirickettsia,veillonella,16
ICEEc2,acinetobacter,vibrio,109
ICEEc2,escherichia,veillonella,18
ICEEc2,salmonella,shigella,585434
ICEEc2,klebsiella,salmonella,6936
ICEEc2,acinetobacter,escherichia,5614
ICEEc2,veillonella,vibrio,10
ICEEc2,morganella,piscirickettsia,44
ICEEc2,nitrosomonas,pseudomonas,1
ICEEc2,citrobacter,yersinia,4
ICEEc2,morganella,providencia,266
ICEEc2,acinetobacter,serratia,2474
ICEEc2,escherichia,nitrosomonas,239
ICEEc2,citrobacter,nitrosomonas,8
ICEEc2,vibrio,vibrio,339894663
ICEEc2,nitrosomonas,shigella,3775
ICEEc2,klebsiella,veillonella,94
ICEEc2,escherichia,yersinia,7
ICEEc2,acinetobacter,klebsiella,570
ICEEc2,proteus,vibrio,33109
ICEEc2,salmonella,salmonella,923019
ICEEc2,enterobacter,shigella,85807
ICEEc2,escherichia,pseudomonas,233
ICEEc2,enterobacter,pseudomonas,50
ICEEc2,piscirickettsia,proteus,88
ICEEc2,escherichia,vibrio,2186
ICEEc2,citrobacter,veillonella,10
ICEEc2,providencia,salmonella,1279
ICEEc2,morganella,morganella,9707
ICEEc2,morganella,proteus,1214
ICEEc2,salmonella,veillonella,234
ICEEc2,piscirickettsia,salmonella,280
ICEEc2,providencia,providencia,12953
ICEEc2,enterobacter,klebsiella,1988
ICEEc2,morganella,shigella,23526
ICEEc2,escherichia,providencia,1868
ICEEc2,shigella,shigella,112750213
ICEEc2,nitrosomonas,providencia,6
ICEEc2,escherichia,morganella,1040
ICEEc2,acinetobacter,providencia,225
ICEEc2,citrobacter,enterobacter,73
ICEEc2,citrobacter,proteus,33
ICEEc2,escherichia,klebsiella,10721
ICEEc2,salmonella,yersinia,19
ICEEc2,acinetobacter,salmonella,1234
ICEEc2,klebsiella,providencia,579
ICEEc2,enterobacter,piscirickettsia,168
ICEEc2,escherichia,salmonella,43059
ICEEc2,pseudomonas,shigella,3264
ICEEc2,acinetobacter,piscirickettsia,80
ICEEc2,aliivibrio,aliivibrio,4281
ICEEc2,klebsiella,vibrio,450
ICEEc2,aeromonas,escherichia,1
ICEEc2,piscirickettsia,providencia,40
ICEEc2,escherichia,shigella,896846
ICEEc2,corynebacterium,corynebacterium,555
ICEEc2,morganella,nitrosomonas,2
ICEEc2,serratia,vibrio,183
ICEEc2,citrobacter,serratia,90
ICEEc2,acinetobacter,shigella,64665
ICEEc2,acinetobacter,nitrosomonas,25
ICEEc2,escherichia,proteus,3929
ICEEc2,proteus,shigella,27893
ICEEc2,citrobacter,piscirickettsia,8
TnGBS2,streptococcus,streptococcus,350576
ICE6013,enterococcus,staphylococcus,1231
ICE6013,salmonella,salmonella,19
ICE6013,escherichia,staphylococcus,8
ICE6013,staphylococcus,staphylococcus,560584620
ICE6013,enterococcus,enterococcus,226
Tn916,anaerostipes,clostridioides,2812
Tn916,corynebacterium,mageeibacillus,2
Tn916,streptococcus,streptococcus,31542455
Tn916,campylobacter,haemophilus,6
Tn916,campylobacter,lactobacillus,55
Tn916,mycoplasma,staphylococcus,872
Tn916,clostridioides,listeria,38007
Tn916,erysipelothrix,hungatella,20
Tn916,enterococcus,filifactor,163
Tn916,aerococcus,parvimonas,4
Tn916,haemophilus,listeria,10
Tn916,finegoldia,listeria,168
Tn916,anaerostipes,peptoniphilus,30
Tn916,campylobacter,staphylococcus,21478
Tn916,chlamydia,erysipelothrix,125
Tn916,anaerostipes,erysipelothrix,61
Tn916,bacillus,chlamydia,80
Tn916,parvimonas,tissierellia,8
Tn916,listeria,peptoniphilus,380
Tn916,aerococcus,streptococcus,9633
Tn916,enterococcus,mycoplasma,392
Tn916,hungatella,parvimonas,4
Tn916,erysipelothrix,mycoplasma,13
Tn916,bacillus,enterococcus,4955
Tn916,aerococcus,enterococcus,1807
Tn916,atopostipes,mycoplasma,3
Tn916,finegoldia,peptoniphilus,13
Tn916,anaerostipes,staphylococcus,8953
Tn916,granulicatella,mycoplasma,5
Tn916,atopostipes,lactobacillus,20
Tn916,acinetobacter,campylobacter,3
Tn916,finegoldia,tissierellia,3
Tn916,corynebacterium,streptococcus,3673
